,High,Low,Open,Close,Volume,Adj Close
1993-05-28,3527.43,3527.43,3527.43,3527.43,0,3527.43
1993-06-01,3552.34,3552.34,3552.34,3552.34,0,3552.34
1993-06-02,3553.45,3553.45,3553.45,3553.45,0,3553.45
1993-06-03,3544.87,3544.87,3544.87,3544.87,0,3544.87
1993-06-04,3545.14,3545.14,3545.14,3545.14,0,3545.14
1993-06-07,3532.13,3532.13,3532.13,3532.13,0,3532.13
1993-06-08,3510.54,3510.54,3510.54,3510.54,0,3510.54
1993-06-09,3511.93,3511.93,3511.93,3511.93,0,3511.93
1993-06-10,3491.72,3491.72,3491.72,3491.72,0,3491.72
1993-06-11,3505.01,3505.01,3505.01,3505.01,0,3505.01
1993-06-14,3514.69,3514.69,3514.69,3514.69,0,3514.69
1993-06-15,3492.0,3492.0,3492.0,3492.0,0,3492.0
1993-06-16,3511.65,3511.65,3511.65,3511.65,0,3511.65
1993-06-17,3521.89,3521.89,3521.89,3521.89,0,3521.89
1993-06-18,3494.77,3494.77,3494.77,3494.77,0,3494.77
1993-06-21,3510.82,3510.82,3510.82,3510.82,0,3510.82
1993-06-22,3497.53,3497.53,3497.53,3497.53,0,3497.53
1993-06-23,3466.81,3466.81,3466.81,3466.81,0,3466.81
1993-06-24,3490.61,3490.61,3490.61,3490.61,0,3490.61
1993-06-25,3490.89,3490.89,3490.89,3490.89,0,3490.89
1993-06-28,3530.2,3530.2,3530.2,3530.2,0,3530.2
1993-06-29,3518.85,3518.85,3518.85,3518.85,0,3518.85
1993-06-30,3516.08,3516.08,3516.08,3516.08,0,3516.08
1993-07-01,3510.54,3510.54,3510.54,3510.54,0,3510.54
1993-07-02,3483.97,3483.97,3483.97,3483.97,0,3483.97
1993-07-06,3449.93,3449.93,3449.93,3449.93,0,3449.93
1993-07-07,3475.67,3475.67,3475.67,3475.67,0,3475.67
1993-07-08,3514.42,3514.42,3514.42,3514.42,0,3514.42
1993-07-09,3521.06,3521.06,3521.06,3521.06,0,3521.06
1993-07-12,3524.38,3524.38,3524.38,3524.38,0,3524.38
1993-07-13,3515.44,3515.44,3515.44,3515.44,0,3515.44
1993-07-14,3542.55,3542.55,3542.55,3542.55,0,3542.55
1993-07-15,3550.93,3550.93,3550.93,3550.93,0,3550.93
1993-07-16,3528.29,3528.29,3528.29,3528.29,0,3528.29
1993-07-19,3535.28,3535.28,3535.28,3535.28,0,3535.28
1993-07-20,3544.78,3544.78,3544.78,3544.78,0,3544.78
1993-07-21,3555.4,3555.4,3555.4,3555.4,0,3555.4
1993-07-22,3525.22,3525.22,3525.22,3525.22,0,3525.22
1993-07-23,3546.74,3546.74,3546.74,3546.74,0,3546.74
1993-07-26,3567.7,3567.7,3567.7,3567.7,0,3567.7
1993-07-27,3565.46,3565.46,3565.46,3565.46,0,3565.46
1993-07-28,3553.45,3553.45,3553.45,3553.45,0,3553.45
1993-07-29,3567.42,3567.42,3567.42,3567.42,0,3567.42
1993-07-30,3539.47,3539.47,3539.47,3539.47,0,3539.47
1993-08-02,3560.99,3560.99,3560.99,3560.99,0,3560.99
1993-08-03,3561.27,3561.27,3561.27,3561.27,0,3561.27
1993-08-04,3552.05,3552.05,3552.05,3552.05,0,3552.05
1993-08-05,3548.97,3548.97,3548.97,3548.97,0,3548.97
1993-08-06,3560.43,3560.43,3560.43,3560.43,0,3560.43
1993-08-09,3576.08,3576.08,3576.08,3576.08,0,3576.08
1993-08-10,3572.73,3572.73,3572.73,3572.73,0,3572.73
1993-08-11,3583.35,3583.35,3583.35,3583.35,0,3583.35
1993-08-12,3569.09,3569.09,3569.09,3569.09,0,3569.09
1993-08-13,3569.65,3569.65,3569.65,3569.65,0,3569.65
1993-08-16,3579.15,3579.15,3579.15,3579.15,0,3579.15
1993-08-17,3586.98,3586.98,3586.98,3586.98,0,3586.98
1993-08-18,3604.86,3604.86,3604.86,3604.86,0,3604.86
1993-08-19,3612.13,3612.13,3612.13,3612.13,0,3612.13
1993-08-20,3615.48,3615.48,3615.48,3615.48,0,3615.48
1993-08-23,3605.98,3605.98,3605.98,3605.98,0,3605.98
1993-08-24,3638.96,3638.96,3638.96,3638.96,0,3638.96
1993-08-25,3652.09,3652.09,3652.09,3652.09,0,3652.09
1993-08-26,3648.18,3648.18,3648.18,3648.18,0,3648.18
1993-08-27,3640.63,3640.63,3640.63,3640.63,0,3640.63
1993-08-30,3643.99,3643.99,3643.99,3643.99,0,3643.99
1993-08-31,3651.25,3651.25,3651.25,3651.25,0,3651.25
1993-09-01,3645.1,3645.1,3645.1,3645.1,0,3645.1
1993-09-02,3626.1,3626.1,3626.1,3626.1,0,3626.1
1993-09-03,3633.93,3633.93,3633.93,3633.93,0,3633.93
1993-09-07,3607.1,3607.1,3607.1,3607.1,0,3607.1
1993-09-08,3588.93,3588.93,3588.93,3588.93,0,3588.93
1993-09-09,3589.49,3589.49,3589.49,3589.49,0,3589.49
1993-09-10,3621.63,3621.63,3621.63,3621.63,0,3621.63
1993-09-13,3634.21,3634.21,3634.21,3634.21,0,3634.21
1993-09-14,3615.76,3615.76,3615.76,3615.76,0,3615.76
1993-09-15,3633.65,3633.65,3633.65,3633.65,0,3633.65
1993-09-16,3630.85,3630.85,3630.85,3630.85,0,3630.85
1993-09-17,3613.25,3613.25,3613.25,3613.25,0,3613.25
1993-09-20,3575.8,3575.8,3575.8,3575.8,0,3575.8
1993-09-21,3537.24,3537.24,3537.24,3537.24,0,3537.24
1993-09-22,3547.02,3547.02,3547.02,3547.02,0,3547.02
1993-09-23,3539.75,3539.75,3539.75,3539.75,0,3539.75
1993-09-24,3543.11,3543.11,3543.11,3543.11,0,3543.11
1993-09-27,3567.7,3567.7,3567.7,3567.7,0,3567.7
1993-09-28,3566.02,3566.02,3566.02,3566.02,0,3566.02
1993-09-29,3566.3,3566.3,3566.3,3566.3,0,3566.3
1993-09-30,3555.12,3555.12,3555.12,3555.12,0,3555.12
1993-10-01,3581.11,3581.11,3581.11,3581.11,0,3581.11
1993-10-04,3577.76,3577.76,3577.76,3577.76,0,3577.76
1993-10-05,3587.26,3587.26,3587.26,3587.26,0,3587.26
1993-10-06,3598.99,3598.99,3598.99,3598.99,0,3598.99
1993-10-07,3583.63,3583.63,3583.63,3583.63,0,3583.63
1993-10-08,3584.74,3584.74,3584.74,3584.74,0,3584.74
1993-10-11,3593.41,3593.41,3593.41,3593.41,0,3593.41
1993-10-12,3593.13,3593.13,3593.13,3593.13,0,3593.13
1993-10-13,3603.19,3603.19,3603.19,3603.19,0,3603.19
1993-10-14,3621.63,3621.63,3621.63,3621.63,0,3621.63
1993-10-15,3629.73,3629.73,3629.73,3629.73,0,3629.73
1993-10-18,3642.31,3642.31,3642.31,3642.31,0,3642.31
1993-10-19,3635.32,3635.32,3635.32,3635.32,0,3635.32
1993-10-20,3645.1,3645.1,3645.1,3645.1,0,3645.1
1993-10-21,3636.16,3636.16,3636.16,3636.16,0,3636.16
1993-10-22,3649.3,3649.3,3649.3,3649.3,0,3649.3
1993-10-25,3673.61,3673.61,3673.61,3673.61,0,3673.61
1993-10-26,3672.49,3672.49,3672.49,3672.49,0,3672.49
1993-10-27,3664.66,3664.66,3664.66,3664.66,0,3664.66
1993-10-28,3687.86,3687.86,3687.86,3687.86,0,3687.86
1993-10-29,3680.59,3680.59,3680.59,3680.59,0,3680.59
1993-11-01,3692.61,3692.61,3692.61,3692.61,0,3692.61
1993-11-02,3697.64,3697.64,3697.64,3697.64,0,3697.64
1993-11-03,3661.87,3661.87,3661.87,3661.87,0,3661.87
1993-11-04,3624.98,3624.98,3624.98,3624.98,0,3624.98
1993-11-05,3643.43,3643.43,3643.43,3643.43,0,3643.43
1993-11-08,3647.9,3647.9,3647.9,3647.9,0,3647.9
1993-11-09,3640.07,3640.07,3640.07,3640.07,0,3640.07
1993-11-10,3663.55,3663.55,3663.55,3663.55,0,3663.55
1993-11-11,3662.43,3662.43,3662.43,3662.43,0,3662.43
1993-11-12,3684.51,3684.51,3684.51,3684.51,0,3684.51
1993-11-15,3677.52,3677.52,3677.52,3677.52,0,3677.52
1993-11-16,3710.77,3710.77,3710.77,3710.77,0,3710.77
1993-11-17,3704.35,3704.35,3704.35,3704.35,0,3704.35
1993-11-18,3685.34,3685.34,3685.34,3685.34,0,3685.34
1993-11-19,3694.01,3694.01,3694.01,3694.01,0,3694.01
1993-11-22,3670.25,3670.25,3670.25,3670.25,0,3670.25
1993-11-23,3674.17,3674.17,3674.17,3674.17,0,3674.17
1993-11-24,3687.58,3687.58,3687.58,3687.58,0,3687.58
1993-11-26,3683.95,3683.95,3683.95,3683.95,0,3683.95
1993-11-29,3677.8,3677.8,3677.8,3677.8,0,3677.8
1993-11-30,3683.95,3683.95,3683.95,3683.95,0,3683.95
1993-12-01,3697.08,3697.08,3697.08,3697.08,0,3697.08
1993-12-02,3702.11,3702.11,3702.11,3702.11,0,3702.11
1993-12-03,3704.07,3704.07,3704.07,3704.07,0,3704.07
1993-12-06,3710.21,3710.21,3710.21,3710.21,0,3710.21
1993-12-07,3718.88,3718.88,3718.88,3718.88,0,3718.88
1993-12-08,3734.53,3734.53,3734.53,3734.53,0,3734.53
1993-12-09,3729.78,3729.78,3729.78,3729.78,0,3729.78
1993-12-10,3740.67,3740.67,3740.67,3740.67,0,3740.67
1993-12-13,3764.43,3764.43,3764.43,3764.43,0,3764.43
1993-12-14,3742.63,3742.63,3742.63,3742.63,0,3742.63
1993-12-15,3716.92,3716.92,3716.92,3716.92,0,3716.92
1993-12-16,3726.14,3726.14,3726.14,3726.14,0,3726.14
1993-12-17,3751.57,3751.57,3751.57,3751.57,0,3751.57
1993-12-20,3755.21,3755.21,3755.21,3755.21,0,3755.21
1993-12-21,3745.15,3745.15,3745.15,3745.15,0,3745.15
1993-12-22,3762.19,3762.19,3762.19,3762.19,0,3762.19
1993-12-23,3757.72,3757.72,3757.72,3757.72,0,3757.72
1993-12-27,3792.93,3792.93,3792.93,3792.93,0,3792.93
1993-12-28,3793.77,3793.77,3793.77,3793.77,0,3793.77
1993-12-29,3794.33,3794.33,3794.33,3794.33,0,3794.33
1993-12-30,3775.88,3775.88,3775.88,3775.88,0,3775.88
1993-12-31,3754.09,3754.09,3754.09,3754.09,0,3754.09
1994-01-03,3756.6,3756.6,3756.6,3756.6,0,3756.6
1994-01-04,3783.9,3783.9,3783.9,3783.9,0,3783.9
1994-01-05,3798.82,3798.82,3798.82,3798.82,0,3798.82
1994-01-06,3803.88,3803.88,3803.88,3803.88,0,3803.88
1994-01-07,3820.77,3820.77,3820.77,3820.77,0,3820.77
1994-01-10,3865.51,3865.51,3865.51,3865.51,0,3865.51
1994-01-11,3850.31,3850.31,3850.31,3850.31,0,3850.31
1994-01-12,3848.63,3848.63,3848.63,3848.63,0,3848.63
1994-01-13,3842.43,3842.43,3842.43,3842.43,0,3842.43
1994-01-14,3867.2,3867.2,3867.2,3867.2,0,3867.2
1994-01-17,3870.29,3870.29,3870.29,3870.29,0,3870.29
1994-01-18,3870.29,3870.29,3870.29,3870.29,0,3870.29
1994-01-19,3884.37,3884.37,3884.37,3884.37,0,3884.37
1994-01-20,3891.96,3891.96,3891.96,3891.96,0,3891.96
1994-01-21,3914.48,3914.48,3914.48,3914.48,0,3914.48
1994-01-24,3912.79,3912.79,3912.79,3912.79,0,3912.79
1994-01-25,3895.34,3895.34,3895.34,3895.34,0,3895.34
1994-01-26,3908.0,3908.0,3908.0,3908.0,0,3908.0
1994-01-27,3926.3,3926.3,3926.3,3926.3,0,3926.3
1994-01-28,3945.43,3945.43,3945.43,3945.43,0,3945.43
1994-01-31,3978.36,3978.36,3978.36,3978.36,0,3978.36
1994-02-01,3964.01,3964.01,3964.01,3964.01,0,3964.01
1994-02-02,3975.54,3975.54,3975.54,3975.54,0,3975.54
1994-02-03,3967.66,3967.66,3967.66,3967.66,0,3967.66
1994-02-04,3871.42,3871.42,3871.42,3871.42,0,3871.42
1994-02-07,3906.32,3906.32,3906.32,3906.32,0,3906.32
1994-02-08,3906.03,3906.03,3906.03,3906.03,0,3906.03
1994-02-09,3931.92,3931.92,3931.92,3931.92,0,3931.92
1994-02-10,3895.34,3895.34,3895.34,3895.34,0,3895.34
1994-02-11,3894.78,3894.78,3894.78,3894.78,0,3894.78
1994-02-14,3904.06,3904.06,3904.06,3904.06,0,3904.06
1994-02-15,3928.27,3928.27,3928.27,3928.27,0,3928.27
1994-02-16,3937.27,3937.27,3937.27,3937.27,0,3937.27
1994-02-17,3922.64,3922.64,3922.64,3922.64,0,3922.64
1994-02-18,3887.46,3887.46,3887.46,3887.46,0,3887.46
1994-02-22,3911.66,3911.66,3911.66,3911.66,0,3911.66
1994-02-23,3891.68,3891.68,3891.68,3891.68,0,3891.68
1994-02-24,3839.9,3839.9,3839.9,3839.9,0,3839.9
1994-02-25,3838.78,3838.78,3838.78,3838.78,0,3838.78
1994-02-28,3832.02,3832.02,3832.02,3832.02,0,3832.02
1994-03-01,3809.23,3809.23,3809.23,3809.23,0,3809.23
1994-03-02,3831.74,3831.74,3831.74,3831.74,0,3831.74
1994-03-03,3824.42,3824.42,3824.42,3824.42,0,3824.42
1994-03-04,3832.3,3832.3,3832.3,3832.3,0,3832.3
1994-03-07,3856.22,3856.22,3856.22,3856.22,0,3856.22
1994-03-08,3851.72,3851.72,3851.72,3851.72,0,3851.72
1994-03-09,3853.41,3853.41,3853.41,3853.41,0,3853.41
1994-03-10,3830.61,3830.61,3830.61,3830.61,0,3830.61
1994-03-11,3862.7,3862.7,3862.7,3862.7,0,3862.7
1994-03-14,3862.98,3862.98,3862.98,3862.98,0,3862.98
1994-03-15,3849.59,3849.59,3849.59,3849.59,0,3849.59
1994-03-16,3848.15,3848.15,3848.15,3848.15,0,3848.15
1994-03-17,3865.14,3865.14,3865.14,3865.14,0,3865.14
1994-03-18,3895.65,3895.65,3895.65,3895.65,0,3895.65
1994-03-21,3864.85,3864.85,3864.85,3864.85,0,3864.85
1994-03-22,3862.55,3862.55,3862.55,3862.55,0,3862.55
1994-03-23,3869.46,3869.46,3869.46,3869.46,0,3869.46
1994-03-24,3821.09,3821.09,3821.09,3821.09,0,3821.09
1994-03-25,3774.73,3774.73,3774.73,3774.73,0,3774.73
1994-03-28,3762.35,3762.35,3762.35,3762.35,0,3762.35
1994-03-29,3699.02,3699.02,3699.02,3699.02,0,3699.02
1994-03-30,3626.75,3626.75,3626.75,3626.75,0,3626.75
1994-03-31,3635.96,3635.96,3635.96,3635.96,0,3635.96
1994-04-04,3593.35,3593.35,3593.35,3593.35,0,3593.35
1994-04-05,3675.41,3675.41,3675.41,3675.41,0,3675.41
1994-04-06,3679.73,3679.73,3679.73,3679.73,0,3679.73
1994-04-07,3693.26,3693.26,3693.26,3693.26,0,3693.26
1994-04-08,3674.26,3674.26,3674.26,3674.26,0,3674.26
1994-04-11,3688.83,3688.83,3688.83,3688.83,0,3688.83
1994-04-12,3681.69,3681.69,3681.69,3681.69,0,3681.69
1994-04-13,3661.47,3661.47,3661.47,3661.47,0,3661.47
1994-04-14,3663.25,3663.25,3663.25,3663.25,0,3663.25
1994-04-15,3661.47,3661.47,3661.47,3661.47,0,3661.47
1994-04-18,3620.42,3620.42,3620.42,3620.42,0,3620.42
1994-04-19,3619.82,3619.82,3619.82,3619.82,0,3619.82
1994-04-20,3598.71,3598.71,3598.71,3598.71,0,3598.71
1994-04-21,3652.54,3652.54,3652.54,3652.54,0,3652.54
1994-04-22,3648.68,3648.68,3648.68,3648.68,0,3648.68
1994-04-25,3705.78,3705.78,3705.78,3705.78,0,3705.78
1994-04-26,3699.54,3699.54,3699.54,3699.54,0,3699.54
1994-04-28,3668.31,3668.31,3668.31,3668.31,0,3668.31
1994-04-29,3681.69,3681.69,3681.69,3681.69,0,3681.69
1994-05-02,3701.02,3701.02,3701.02,3701.02,0,3701.02
1994-05-03,3714.41,3714.41,3714.41,3714.41,0,3714.41
1994-05-04,3697.75,3697.75,3697.75,3697.75,0,3697.75
1994-05-05,3695.97,3695.97,3695.97,3695.97,0,3695.97
1994-05-06,3669.5,3669.5,3669.5,3669.5,0,3669.5
1994-05-09,3629.04,3629.04,3629.04,3629.04,0,3629.04
1994-05-10,3656.41,3656.41,3656.41,3656.41,0,3656.41
1994-05-11,3629.04,3629.04,3629.04,3629.04,0,3629.04
1994-05-12,3652.84,3652.84,3652.84,3652.84,0,3652.84
1994-05-13,3659.68,3659.68,3659.68,3659.68,0,3659.68
1994-05-16,3671.5,3671.5,3671.5,3671.5,0,3671.5
1994-05-17,3720.61,3720.61,3720.61,3720.61,0,3720.61
1994-05-18,3732.89,3732.89,3732.89,3732.89,0,3732.89
1994-05-19,3758.98,3758.98,3758.98,3758.98,0,3758.98
1994-05-20,3766.35,3766.35,3766.35,3766.35,0,3766.35
1994-05-23,3742.4,3742.4,3742.4,3742.4,0,3742.4
1994-05-24,3745.17,3745.17,3745.17,3745.17,0,3745.17
1994-05-25,3755.3,3755.3,3755.3,3755.3,0,3755.3
1994-05-26,3753.45,3753.45,3753.45,3753.45,0,3753.45
1994-05-27,3757.14,3757.14,3757.14,3757.14,0,3757.14
1994-05-31,3758.37,3758.37,3758.37,3758.37,0,3758.37
1994-06-01,3760.83,3760.83,3760.83,3760.83,0,3760.83
1994-06-02,3758.98,3758.98,3758.98,3758.98,0,3758.98
1994-06-03,3772.21,3772.21,3772.21,3772.21,0,3772.21
1994-06-06,3768.52,3768.52,3768.52,3768.52,0,3768.52
1994-06-07,3755.91,3755.91,3755.91,3755.91,0,3755.91
1994-06-08,3749.45,3749.45,3749.45,3749.45,0,3749.45
1994-06-09,3753.14,3753.14,3753.14,3753.14,0,3753.14
1994-06-10,3773.45,3773.45,3773.45,3773.45,0,3773.45
1994-06-13,3783.12,3783.12,3783.12,3783.12,0,3783.12
1994-06-14,3814.82,3814.82,3814.82,3814.82,0,3814.82
1994-06-15,3790.41,3790.41,3790.41,3790.41,0,3790.41
1994-06-16,3811.34,3811.34,3811.34,3811.34,0,3811.34
1994-06-17,3776.77,3776.77,3776.77,3776.77,0,3776.77
1994-06-20,3741.89,3741.89,3741.89,3741.89,0,3741.89
1994-06-21,3707.97,3707.97,3707.97,3707.97,0,3707.97
1994-06-22,3724.77,3724.77,3724.77,3724.77,0,3724.77
1994-06-23,3699.09,3699.09,3699.09,3699.09,0,3699.09
1994-06-24,3636.94,3636.94,3636.94,3636.94,0,3636.94
1994-06-27,3685.5,3685.5,3685.5,3685.5,0,3685.5
1994-06-28,3669.64,3669.64,3669.64,3669.64,0,3669.64
1994-06-29,3667.05,3667.05,3667.05,3667.05,0,3667.05
1994-06-30,3624.96,3624.96,3624.96,3624.96,0,3624.96
1994-07-01,3646.65,3646.65,3646.65,3646.65,0,3646.65
1994-07-05,3652.48,3652.48,3652.48,3652.48,0,3652.48
1994-07-06,3674.49,3674.49,3674.49,3674.49,0,3674.49
1994-07-07,3688.42,3688.42,3688.42,3688.42,0,3688.42
1994-07-08,3709.13,3709.13,3709.13,3709.13,0,3709.13
1994-07-11,3702.98,3702.98,3702.98,3702.98,0,3702.98
1994-07-12,3702.66,3702.66,3702.66,3702.66,0,3702.66
1994-07-13,3704.28,3704.28,3704.28,3704.28,0,3704.28
1994-07-14,3739.24,3739.24,3739.24,3739.24,0,3739.24
1994-07-15,3753.81,3753.81,3753.81,3753.81,0,3753.81
1994-07-18,3755.43,3755.43,3755.43,3755.43,0,3755.43
1994-07-19,3748.31,3748.31,3748.31,3748.31,0,3748.31
1994-07-20,3727.26,3727.26,3727.26,3727.26,0,3727.26
1994-07-21,3732.44,3732.44,3732.44,3732.44,0,3732.44
1994-07-22,3735.03,3735.03,3735.03,3735.03,0,3735.03
1994-07-25,3741.83,3741.83,3741.83,3741.83,0,3741.83
1994-07-26,3735.68,3735.68,3735.68,3735.68,0,3735.68
1994-07-27,3720.47,3720.47,3720.47,3720.47,0,3720.47
1994-07-28,3730.83,3730.83,3730.83,3730.83,0,3730.83
1994-07-29,3764.5,3764.5,3764.5,3764.5,0,3764.5
1994-08-01,3798.16,3798.16,3798.16,3798.16,0,3798.16
1994-08-02,3796.22,3796.22,3796.22,3796.22,0,3796.22
1994-08-03,3792.66,3792.66,3792.66,3792.66,0,3792.66
1994-08-04,3765.79,3765.79,3765.79,3765.79,0,3765.79
1994-08-05,3747.01,3747.01,3747.01,3747.01,0,3747.01
1994-08-08,3753.81,3753.81,3753.81,3753.81,0,3753.81
1994-08-09,3755.75,3755.75,3755.75,3755.75,0,3755.75
1994-08-10,3766.76,3766.76,3766.76,3766.76,0,3766.76
1994-08-11,3750.9,3750.9,3750.9,3750.9,0,3750.9
1994-08-12,3768.7,3768.7,3768.7,3768.7,0,3768.7
1994-08-15,3760.29,3760.29,3760.29,3760.29,0,3760.29
1994-08-16,3784.57,3784.57,3784.57,3784.57,0,3784.57
1994-08-17,3776.47,3776.47,3776.47,3776.47,0,3776.47
1994-08-18,3755.43,3755.43,3755.43,3755.43,0,3755.43
1994-08-19,3755.11,3755.11,3755.11,3755.11,0,3755.11
1994-08-22,3751.22,3751.22,3751.22,3751.22,0,3751.22
1994-08-23,3775.83,3775.83,3775.83,3775.83,0,3775.83
1994-08-24,3846.73,3846.73,3846.73,3846.73,0,3846.73
1994-08-25,3829.89,3829.89,3829.89,3829.89,0,3829.89
1994-08-26,3881.04,3881.04,3881.04,3881.04,0,3881.04
1994-08-29,3898.85,3898.85,3898.85,3898.85,0,3898.85
1994-08-30,3917.3,3917.3,3917.3,3917.3,0,3917.3
1994-08-31,3913.42,3913.42,3913.42,3913.42,0,3913.42
1994-09-01,3901.44,3901.44,3901.44,3901.44,0,3901.44
1994-09-02,3885.58,3885.58,3885.58,3885.58,0,3885.58
1994-09-06,3898.7,3898.7,3898.7,3898.7,0,3898.7
1994-09-07,3886.25,3886.25,3886.25,3886.25,0,3886.25
1994-09-08,3908.46,3908.46,3908.46,3908.46,0,3908.46
1994-09-09,3874.81,3874.81,3874.81,3874.81,0,3874.81
1994-09-12,3860.34,3860.34,3860.34,3860.34,0,3860.34
1994-09-13,3879.86,3879.86,3879.86,3879.86,0,3879.86
1994-09-14,3895.33,3895.33,3895.33,3895.33,0,3895.33
1994-09-15,3953.88,3953.88,3953.88,3953.88,0,3953.88
1994-09-16,3933.35,3933.35,3933.35,3933.35,0,3933.35
1994-09-19,3936.72,3936.72,3936.72,3936.72,0,3936.72
1994-09-20,3869.09,3869.09,3869.09,3869.09,0,3869.09
1994-09-21,3851.6,3851.6,3851.6,3851.6,0,3851.6
1994-09-22,3837.13,3837.13,3837.13,3837.13,0,3837.13
1994-09-23,3831.75,3831.75,3831.75,3831.75,0,3831.75
1994-09-26,3849.24,3849.24,3849.24,3849.24,0,3849.24
1994-09-27,3863.04,3863.04,3863.04,3863.04,0,3863.04
1994-09-28,3878.18,3878.18,3878.18,3878.18,0,3878.18
1994-09-29,3854.63,3854.63,3854.63,3854.63,0,3854.63
1994-09-30,3843.19,3843.19,3843.19,3843.19,0,3843.19
1994-10-03,3846.89,3846.89,3846.89,3846.89,0,3846.89
1994-10-04,3801.13,3801.13,3801.13,3801.13,0,3801.13
1994-10-05,3787.34,3787.34,3787.34,3787.34,0,3787.34
1994-10-06,3775.56,3775.56,3775.56,3775.56,0,3775.56
1994-10-07,3797.43,3797.43,3797.43,3797.43,0,3797.43
1994-10-10,3821.32,3821.32,3821.32,3821.32,0,3821.32
1994-10-11,3876.83,3876.83,3876.83,3876.83,0,3876.83
1994-10-12,3875.15,3875.15,3875.15,3875.15,0,3875.15
1994-10-13,3889.95,3889.95,3889.95,3889.95,0,3889.95
1994-10-14,3910.47,3910.47,3910.47,3910.47,0,3910.47
1994-10-17,3923.93,3923.93,3923.93,3923.93,0,3923.93
1994-10-18,3917.54,3917.54,3917.54,3917.54,0,3917.54
1994-10-19,3936.04,3936.04,3936.04,3936.04,0,3936.04
1994-10-20,3911.15,3911.15,3911.15,3911.15,0,3911.15
1994-10-21,3891.3,3891.3,3891.3,3891.3,0,3891.3
1994-10-24,3855.3,3855.3,3855.3,3855.3,0,3855.3
1994-10-25,3850.59,3850.59,3850.59,3850.59,0,3850.59
1994-10-26,3848.23,3848.23,3848.23,3848.23,0,3848.23
1994-10-27,3875.15,3875.15,3875.15,3875.15,0,3875.15
1994-10-28,3930.66,3930.66,3930.66,3930.66,0,3930.66
1994-10-31,3908.12,3908.12,3908.12,3908.12,0,3908.12
1994-11-01,3863.37,3863.37,3863.37,3863.37,0,3863.37
1994-11-02,3837.13,3837.13,3837.13,3837.13,0,3837.13
1994-11-03,3845.88,3845.88,3845.88,3845.88,0,3845.88
1994-11-04,3807.52,3807.52,3807.52,3807.52,0,3807.52
1994-11-07,3808.87,3808.87,3808.87,3808.87,0,3808.87
1994-11-08,3830.74,3830.74,3830.74,3830.74,0,3830.74
1994-11-09,3831.75,3831.75,3831.75,3831.75,0,3831.75
1994-11-10,3821.99,3821.99,3821.99,3821.99,0,3821.99
1994-11-11,3801.47,3801.47,3801.47,3801.47,0,3801.47
1994-11-14,3829.73,3829.73,3829.73,3829.73,0,3829.73
1994-11-15,3826.36,3826.36,3826.36,3826.36,0,3826.36
1994-11-16,3845.2,3845.2,3845.2,3845.2,0,3845.2
1994-11-17,3828.05,3828.05,3828.05,3828.05,0,3828.05
1994-11-18,3815.26,3815.26,3815.26,3815.26,0,3815.26
1994-11-21,3769.51,3769.51,3769.51,3769.51,0,3769.51
1994-11-22,3677.99,3677.99,3677.99,3677.99,0,3677.99
1994-11-23,3674.63,3674.63,3674.63,3674.63,0,3674.63
1994-11-25,3708.27,3708.27,3708.27,3708.27,0,3708.27
1994-11-28,3739.56,3739.56,3739.56,3739.56,0,3739.56
1994-11-29,3738.55,3738.55,3738.55,3738.55,0,3738.55
1994-11-30,3739.23,3739.23,3739.23,3739.23,0,3739.23
1994-12-01,3700.87,3700.87,3700.87,3700.87,0,3700.87
1994-12-02,3745.62,3745.62,3745.62,3745.62,0,3745.62
1994-12-05,3741.92,3741.92,3741.92,3741.92,0,3741.92
1994-12-06,3745.95,3745.95,3745.95,3745.95,0,3745.95
1994-12-07,3735.52,3735.52,3735.52,3735.52,0,3735.52
1994-12-08,3685.73,3685.73,3685.73,3685.73,0,3685.73
1994-12-09,3691.11,3691.11,3691.11,3691.11,0,3691.11
1994-12-12,3718.37,3718.37,3718.37,3718.37,0,3718.37
1994-12-13,3715.34,3715.34,3715.34,3715.34,0,3715.34
1994-12-14,3746.29,3746.29,3746.29,3746.29,0,3746.29
1994-12-15,3765.47,3765.47,3765.47,3765.47,0,3765.47
1994-12-16,3807.19,3807.19,3807.19,3807.19,0,3807.19
1994-12-19,3790.7,3790.7,3790.7,3790.7,0,3790.7
1994-12-20,3767.15,3767.15,3767.15,3767.15,0,3767.15
1994-12-21,3801.8,3801.8,3801.8,3801.8,0,3801.8
1994-12-22,3814.92,3814.92,3814.92,3814.92,0,3814.92
1994-12-23,3833.43,3833.43,3833.43,3833.43,0,3833.43
1994-12-27,3861.69,3861.69,3861.69,3861.69,0,3861.69
1994-12-28,3839.49,3839.49,3839.49,3839.49,0,3839.49
1994-12-29,3833.43,3833.43,3833.43,3833.43,0,3833.43
1994-12-30,3834.44,3834.44,3834.44,3834.44,0,3834.44
1995-01-03,3838.48,3838.48,3838.48,3838.48,0,3838.48
1995-01-04,3857.65,3857.65,3857.65,3857.65,0,3857.65
1995-01-05,3850.92,3850.92,3850.92,3850.92,0,3850.92
1995-01-06,3867.41,3867.41,3867.41,3867.41,0,3867.41
1995-01-09,3861.35,3861.35,3861.35,3861.35,0,3861.35
1995-01-10,3866.74,3866.74,3866.74,3866.74,0,3866.74
1995-01-11,3862.03,3862.03,3862.03,3862.03,0,3862.03
1995-01-12,3859.0,3859.0,3859.0,3859.0,0,3859.0
